1000
1000
-1.7677,0.2193
-1.6747,0.2190
-1.4497,0.1585
-1.2957,0.1451
-1.1817,0.1420
-1.0934,0.1402
-1.0216,0.1372
-0.9624,0.1348
-0.9128,0.1329
-0.8700,0.1309
-0.8327,0.1287
-0.7997,0.1267
-0.7702,0.1246
-0.7437,0.1227
-0.7200,0.1210
-0.6986,0.1193
-0.6789,0.1176
-0.6607,0.1159
-0.6439,0.1143
-0.6285,0.1128
-0.6141,0.1113
-0.6007,0.1096
-0.5881,0.1081
-0.5762,0.1066
-0.5652,0.1053
-0.5547,0.1040
-0.5449,0.1028
-0.5355,0.1016
-0.5266,0.1004
-0.5181,0.0993
-0.5100,0.0982
-0.5022,0.0972
-0.4948,0.0961
-0.4877,0.0950
-0.4809,0.0940
-0.4743,0.0930
-0.4681,0.0921
-0.4620,0.0912
-0.4562,0.0903
-0.4506,0.0895
-0.4453,0.0887
-0.4401,0.0879
-0.4350,0.0871
-0.4302,0.0863
-0.4255,0.0856
-0.4210,0.0849
-0.4166,0.0842
-0.4123,0.0835
-0.4082,0.0828
-0.4042,0.0821
-0.4004,0.0815
-0.3966,0.0808
-0.3929,0.0802
-0.3894,0.0795
-0.3859,0.0789
-0.3826,0.0784
-0.3793,0.0778
-0.3761,0.0773
-0.3730,0.0767
-0.3700,0.0762
-0.3670,0.0757
-0.3641,0.0752
-0.3613,0.0747
-0.3585,0.0743
-0.3558,0.0738
-0.3532,0.0734
-0.3506,0.0729
-0.3481,0.0725
-0.3456,0.0720
-0.3432,0.0716
-0.3408,0.0712
-0.3385,0.0708
-0.3363,0.0704
-0.3340,0.0700
-0.3319,0.0696
-0.3297,0.0693
-0.3276,0.0689
-0.3256,0.0686
-0.3235,0.0682
-0.3216,0.0679
-0.3196,0.0676
-0.3177,0.0673
-0.3158,0.0670
-0.3140,0.0667
-0.3122,0.0664
-0.3104,0.0661
-0.3086,0.0658
-0.3069,0.0655
-0.3052,0.0652
-0.3036,0.0649
-0.3019,0.0646
-0.3003,0.0644
-0.2987,0.0641
-0.2972,0.0638
-0.2956,0.0636
-0.2941,0.0633
-0.2926,0.0630
-0.2911,0.0628
-0.2897,0.0625
-0.2882,0.0622
-0.2868,0.0620
