1000
1000
-1.4054,0.1866
-1.3133,0.1845
-1.0981,0.1493
-0.9563,0.1437
-0.8544,0.1384
-0.7767,0.1332
-0.7163,0.1293
-0.6670,0.1248
-0.6260,0.1215
-0.5912,0.1182
-0.5611,0.1147
-0.5351,0.1117
-0.5123,0.1090
-0.4920,0.1063
-0.4738,0.1037
-0.4574,0.1014
-0.4425,0.0993
-0.4290,0.0973
-0.4166,0.0954
-0.4051,0.0936
-0.3945,0.0919
-0.3847,0.0902
-0.3755,0.0886
-0.3669,0.0871
-0.3589,0.0858
-0.3513,0.0844
-0.3442,0.0832
-0.3374,0.0819
-0.3311,0.0807
-0.3250,0.0796
-0.3192,0.0785
-0.3137,0.0773
-0.3085,0.0763
-0.3035,0.0753
-0.2987,0.0744
-0.2942,0.0734
-0.2898,0.0726
-0.2857,0.0718
-0.2816,0.0710
-0.2778,0.0702
-0.2740,0.0694
-0.2704,0.0686
-0.2670,0.0679
-0.2636,0.0672
-0.2604,0.0664
-0.2573,0.0658
-0.2542,0.0651
-0.2513,0.0645
-0.2485,0.0638
-0.2458,0.0632
-0.2431,0.0626
-0.2406,0.0621
-0.2381,0.0615
-0.2357,0.0610
-0.2333,0.0604
-0.2311,0.0599
-0.2289,0.0594
-0.2267,0.0589
-0.2246,0.0584
-0.2226,0.0579
-0.2206,0.0575
-0.2187,0.0570
-0.2168,0.0566
-0.2150,0.0561
-0.2132,0.0557
-0.2114,0.0553
-0.2097,0.0549
-0.2080,0.0544
-0.2063,0.0540
-0.2047,0.0536
-0.2031,0.0532
-0.2016,0.0528
-0.2000,0.0524
-0.1985,0.0521
-0.1970,0.0517
-0.1956,0.0513
-0.1942,0.0510
-0.1928,0.0506
-0.1914,0.0503
-0.1901,0.0499
-0.1887,0.0496
-0.1875,0.0493
-0.1862,0.0489
-0.1850,0.0486
-0.1837,0.0483
-0.1826,0.0480
-0.1814,0.0477
-0.1802,0.0474
-0.1791,0.0471
-0.1780,0.0469
-0.1769,0.0466
-0.1758,0.0463
-0.1747,0.0460
-0.1737,0.0458
-0.1727,0.0455
-0.1717,0.0452
-0.1707,0.0450
-0.1697,0.0447
-0.1687,0.0445
-0.1677,0.0442
-0.1668,0.0440
-0.1659,0.0437
-0.1649,0.0435
-0.1640,0.0433
-0.1631,0.0430
-0.1622,0.0428
-0.1614,0.0425
-0.1605,0.0423
-0.1596,0.0421
-0.1588,0.0418
-0.1580,0.0416
-0.1571,0.0413
-0.1563,0.0411
-0.1555,0.0409
-0.1547,0.0407
-0.1539,0.0404
-0.1531,0.0402
-0.1524,0.0400
-0.1516,0.0398
-0.1509,0.0395
-0.1501,0.0393
-0.1494,0.0391
-0.1487,0.0389
-0.1479,0.0387
-0.1472,0.0385
-0.1465,0.0383
-0.1458,0.0381
-0.1451,0.0379
-0.1445,0.0377
-0.1438,0.0375
-0.1431,0.0373
-0.1425,0.0371
-0.1418,0.0370
-0.1411,0.0368
-0.1405,0.0366
-0.1399,0.0364
-0.1392,0.0362
-0.1386,0.0360
-0.1380,0.0358
-0.1373,0.0357
-0.1367,0.0355
-0.1361,0.0353
-0.1355,0.0351
-0.1349,0.0349
-0.1343,0.0348
-0.1337,0.0346
-0.1331,0.0344
-0.1326,0.0342
-0.1320,0.0340
-0.1314,0.0339
-0.1308,0.0337
-0.1303,0.0335
-0.1297,0.0333
-0.1291,0.0331
-0.1286,0.0330
-0.1280,0.0328
-0.1275,0.0326
-0.1269,0.0325
-0.1264,0.0323
-0.1258,0.0321
-0.1253,0.0320
-0.1248,0.0318
-0.1242,0.0316
-0.1237,0.0315
-0.1232,0.0313
-0.1227,0.0312
-0.1222,0.0310
-0.1217,0.0309
-0.1212,0.0307
-0.1206,0.0306
-0.1201,0.0304
-0.1196,0.0303
-0.1191,0.0302
-0.1187,0.0300
-0.1182,0.0299
-0.1177,0.0297
-0.1172,0.0296
-0.1167,0.0294
-0.1162,0.0293
-0.1157,0.0291
-0.1153,0.0290
-0.1148,0.0289
-0.1143,0.0287
-0.1138,0.0286
-0.1134,0.0284
-0.1129,0.0283
-0.1124,0.0282
-0.1120,0.0280
-0.1115,0.0279
-0.1111,0.0278
-0.1106,0.0277
-0.1102,0.0275
-0.1097,0.0274
-0.1093,0.0273
-0.1088,0.0272
-0.1084,0.0270
-0.1079,0.0269
-0.1075,0.0268
-0.1070,0.0267
-0.1066,0.0265
-0.1062,0.0264
-0.1057,0.0263
-0.1053,0.0262
-0.1049,0.0260
-0.1044,0.0259
-0.1040,0.0258
-0.1036,0.0257
-0.1031,0.0255
-0.1027,0.0254
-0.1023,0.0253
-0.1019,0.0252
-0.1014,0.0250
-0.1010,0.0249
-0.1006,0.0248
-0.1002,0.0247
-0.0997,0.0245
-0.0993,0.0244
-0.0989,0.0243
-0.0985,0.0242
-0.0981,0.0241
-0.0976,0.0239
-0.0972,0.0238
-0.0968,0.0237
-0.0964,0.0236
-0.0960,0.0235
-0.0956,0.0233
-0.0952,0.0232
-0.0947,0.0231
-0.0943,0.0230
-0.0939,0.0229
-0.0935,0.0228
-0.0931,0.0227
-0.0927,0.0225
-0.0923,0.0224
-0.0919,0.0223
-0.0915,0.0222
-0.0911,0.0221
-0.0907,0.0220
-0.0903,0.0219
-0.0899,0.0218
-0.0895,0.0216
-0.0891,0.0215
-0.0887,0.0214
-0.0883,0.0213
-0.0879,0.0212
-0.0875,0.0211
-0.0871,0.0210
-0.0867,0.0209
-0.0863,0.0208
-0.0859,0.0206
-0.0855,0.0205
-0.0851,0.0204
-0.0847,0.0203
-0.0843,0.0202
-0.0839,0.0201
-0.0836,0.0200
-0.0832,0.0199
-0.0828,0.0198
-0.0824,0.0196
-0.0820,0.0195
-0.0816,0.0194
-0.0812,0.0193
-0.0808,0.0192
-0.0804,0.0191
-0.0800,0.0190
-0.0796,0.0189
-0.0792,0.0187
-0.0788,0.0186
-0.0784,0.0185
-0.0780,0.0184
-0.0776,0.0183
-0.0772,0.0182
-0.0768,0.0181
-0.0764,0.0180
-0.0760,0.0179
-0.0756,0.0178
-0.0752,0.0176
-0.0748,0.0175
-0.0744,0.0174
-0.0740,0.0173
-0.0736,0.0172
-0.0732,0.0171
-0.0728,0.0170
-0.0724,0.0169
-0.0720,0.0168
-0.0716,0.0167
-0.0712,0.0166
-0.0708,0.0164
-0.0704,0.0163
-0.0700,0.0162
-0.0696,0.0161
-0.0692,0.0160
-0.0688,0.0159
-0.0684,0.0158
-0.0680,0.0157
-0.0675,0.0156
-0.0671,0.0155
-0.0667,0.0154
-0.0663,0.0152
-0.0659,0.0151
-0.0655,0.0150
-0.0651,0.0149
-0.0647,0.0148
-0.0642,0.0147
-0.0638,0.0146
-0.0634,0.0145
-0.0630,0.0144
-0.0626,0.0143
-0.0622,0.0142
-0.0617,0.0141
-0.0613,0.0140
-0.0609,0.0139
-0.0605,0.0138
-0.0600,0.0137
-0.0596,0.0136
-0.0592,0.0135
-0.0587,0.0134
-0.0583,0.0133
-0.0579,0.0132
-0.0574,0.0131
-0.0570,0.0130
-0.0566,0.0129
-0.0561,0.0128
-0.0557,0.0127
-0.0552,0.0126
-0.0548,0.0125
-0.0543,0.0124
-0.0539,0.0123
-0.0534,0.0122
-0.0529,0.0121
-0.0525,0.0120
-0.0520,0.0118
-0.0515,0.0117
-0.0511,0.0116
-0.0506,0.0115
-0.0501,0.0114
-0.0496,0.0112
-0.0492,0.0111
-0.0487,0.0110
-0.0482,0.0109
-0.0477,0.0108
-0.0472,0.0106
-0.0467,0.0105
-0.0462,0.0104
-0.0457,0.0103
-0.0452,0.0102
-0.0447,0.0100
-0.0442,0.0099
-0.0436,0.0098
-0.0431,0.0097
-0.0426,0.0096
-0.0420,0.0094
-0.0415,0.0093
-0.0409,0.0092
-0.0403,0.0091
-0.0398,0.0089
-0.0392,0.0088
-0.0386,0.0087
-0.0380,0.0086
-0.0374,0.0085
-0.0368,0.0084
-0.0362,0.0082
