1000
1000
-1.4481,0.1937
-1.3520,0.1887
-1.1408,0.1473
-0.9975,0.1391
-0.8917,0.1339
-0.8121,0.1303
-0.7498,0.1259
-0.6994,0.1225
-0.6572,0.1196
-0.6214,0.1167
-0.5906,0.1138
-0.5638,0.1109
-0.5405,0.1085
-0.5196,0.1063
-0.5009,0.1042
-0.4838,0.1019
-0.4681,0.0996
-0.4538,0.0974
-0.4407,0.0953
-0.4285,0.0934
-0.4173,0.0916
-0.4070,0.0900
-0.3973,0.0886
-0.3882,0.0872
-0.3798,0.0860
-0.3717,0.0847
-0.3642,0.0836
-0.3571,0.0825
-0.3504,0.0814
-0.3441,0.0804
-0.3380,0.0795
-0.3322,0.0785
-0.3267,0.0776
-0.3214,0.0766
-0.3164,0.0758
-0.3116,0.0749
-0.3069,0.0740
-0.3025,0.0733
-0.2982,0.0725
-0.2941,0.0718
-0.2902,0.0711
-0.2864,0.0703
-0.2827,0.0696
-0.2791,0.0689
-0.2757,0.0683
-0.2723,0.0676
-0.2691,0.0669
-0.2660,0.0662
-0.2629,0.0656
-0.2600,0.0649
-0.2571,0.0643
-0.2544,0.0636
-0.2517,0.0630
-0.2491,0.0624
-0.2466,0.0619
-0.2441,0.0613
-0.2417,0.0608
-0.2394,0.0602
-0.2371,0.0597
-0.2349,0.0591
-0.2327,0.0586
-0.2306,0.0581
-0.2286,0.0576
-0.2266,0.0572
-0.2246,0.0567
-0.2227,0.0562
-0.2208,0.0558
-0.2190,0.0553
-0.2172,0.0549
-0.2155,0.0545
-0.2138,0.0541
-0.2121,0.0537
-0.2104,0.0533
-0.2088,0.0529
-0.2073,0.0525
-0.2057,0.0521
-0.2043,0.0518
-0.2028,0.0514
-0.2013,0.0511
-0.1999,0.0507
-0.1985,0.0504
-0.1972,0.0501
-0.1958,0.0497
-0.1945,0.0494
-0.1932,0.0491
-0.1920,0.0488
-0.1907,0.0485
-0.1895,0.0482
-0.1883,0.0479
-0.1871,0.0476
-0.1860,0.0473
-0.1848,0.0470
-0.1837,0.0467
-0.1826,0.0464
-0.1815,0.0462
-0.1805,0.0459
-0.1794,0.0457
-0.1784,0.0454
-0.1774,0.0451
-0.1764,0.0449
-0.1754,0.0446
-0.1744,0.0444
-0.1735,0.0441
-0.1725,0.0439
-0.1716,0.0437
-0.1707,0.0434
-0.1698,0.0432
-0.1689,0.0430
-0.1680,0.0427
-0.1671,0.0425
-0.1663,0.0423
-0.1654,0.0421
-0.1646,0.0419
-0.1638,0.0416
-0.1630,0.0414
-0.1622,0.0412
-0.1614,0.0410
-0.1606,0.0408
-0.1599,0.0406
-0.1591,0.0405
-0.1584,0.0403
-0.1576,0.0401
-0.1569,0.0399
-0.1562,0.0397
-0.1555,0.0396
-0.1548,0.0394
-0.1541,0.0392
-0.1534,0.0391
-0.1528,0.0389
-0.1521,0.0387
-0.1514,0.0386
-0.1508,0.0384
-0.1501,0.0382
-0.1495,0.0381
-0.1489,0.0379
-0.1482,0.0378
-0.1476,0.0376
-0.1470,0.0374
-0.1464,0.0373
-0.1458,0.0371
-0.1452,0.0370
-0.1446,0.0368
-0.1440,0.0367
-0.1434,0.0366
-0.1429,0.0364
-0.1423,0.0363
-0.1417,0.0361
-0.1412,0.0360
-0.1406,0.0359
-0.1401,0.0357
-0.1395,0.0356
-0.1390,0.0355
-0.1384,0.0353
-0.1379,0.0352
-0.1374,0.0350
-0.1369,0.0349
-0.1363,0.0348
-0.1358,0.0346
-0.1353,0.0345
-0.1348,0.0344
-0.1343,0.0342
-0.1338,0.0341
-0.1333,0.0340
-0.1328,0.0338
-0.1323,0.0337
-0.1319,0.0336
-0.1314,0.0334
-0.1309,0.0333
-0.1304,0.0332
-0.1300,0.0331
-0.1295,0.0330
-0.1290,0.0328
-0.1286,0.0327
-0.1281,0.0326
-0.1277,0.0325
-0.1272,0.0324
-0.1268,0.0322
-0.1264,0.0321
-0.1259,0.0320
-0.1255,0.0319
-0.1251,0.0318
-0.1246,0.0316
-0.1242,0.0315
-0.1238,0.0314
-0.1234,0.0313
-0.1229,0.0312
-0.1225,0.0311
-0.1221,0.0309
-0.1217,0.0308
-0.1213,0.0307
-0.1209,0.0306
-0.1205,0.0305
-0.1201,0.0304
-0.1197,0.0302
-0.1193,0.0301
-0.1189,0.0300
-0.1185,0.0299
-0.1181,0.0298
-0.1178,0.0297
-0.1174,0.0296
-0.1170,0.0295
-0.1166,0.0294
-0.1163,0.0293
-0.1159,0.0292
-0.1155,0.0290
-0.1152,0.0289
-0.1148,0.0288
-0.1144,0.0287
-0.1141,0.0286
-0.1137,0.0285
-0.1134,0.0284
-0.1130,0.0283
-0.1127,0.0282
-0.1123,0.0281
-0.1119,0.0280
-0.1116,0.0279
-0.1112,0.0278
-0.1109,0.0277
-0.1105,0.0276
-0.1102,0.0275
-0.1099,0.0273
-0.1095,0.0272
-0.1092,0.0271
-0.1088,0.0270
-0.1085,0.0269
-0.1082,0.0268
-0.1078,0.0267
-0.1075,0.0266
-0.1072,0.0265
-0.1068,0.0264
-0.1065,0.0263
-0.1062,0.0262
-0.1058,0.0261
-0.1055,0.0260
-0.1052,0.0259
-0.1049,0.0258
-0.1045,0.0257
-0.1042,0.0256
-0.1039,0.0255
-0.1036,0.0254
-0.1033,0.0253
-0.1030,0.0252
-0.1027,0.0251
-0.1024,0.0250
-0.1020,0.0249
-0.1017,0.0248
-0.1014,0.0247
-0.1011,0.0246
-0.1008,0.0245
-0.1005,0.0244
-0.1002,0.0243
-0.0999,0.0242
-0.0996,0.0241
-0.0993,0.0241
-0.0990,0.0240
-0.0987,0.0239
-0.0984,0.0238
-0.0981,0.0237
-0.0979,0.0236
-0.0976,0.0235
-0.0973,0.0234
-0.0970,0.0234
-0.0967,0.0233
-0.0964,0.0232
-0.0961,0.0231
-0.0958,0.0230
-0.0955,0.0229
-0.0953,0.0229
-0.0950,0.0228
-0.0947,0.0227
-0.0944,0.0226
-0.0941,0.0225
-0.0938,0.0224
-0.0936,0.0224
-0.0933,0.0223
-0.0930,0.0222
-0.0927,0.0221
-0.0925,0.0220
-0.0922,0.0220
-0.0919,0.0219
-0.0916,0.0218
-0.0914,0.0217
-0.0911,0.0217
-0.0908,0.0216
-0.0905,0.0215
-0.0903,0.0214
-0.0900,0.0214
-0.0897,0.0213
-0.0895,0.0212
-0.0892,0.0211
-0.0889,0.0211
-0.0887,0.0210
-0.0884,0.0209
-0.0881,0.0208
-0.0879,0.0208
-0.0876,0.0207
-0.0874,0.0206
-0.0871,0.0205
-0.0868,0.0205
-0.0866,0.0204
-0.0863,0.0203
-0.0861,0.0202
-0.0858,0.0202
-0.0855,0.0201
-0.0853,0.0200
-0.0850,0.0199
-0.0848,0.0199
-0.0845,0.0198
-0.0842,0.0197
-0.0840,0.0196
-0.0837,0.0196
-0.0835,0.0195
-0.0832,0.0194
-0.0830,0.0193
-0.0827,0.0193
-0.0825,0.0192
-0.0822,0.0191
-0.0820,0.0190
-0.0817,0.0190
-0.0815,0.0189
-0.0812,0.0188
-0.0810,0.0188
-0.0807,0.0187
-0.0805,0.0186
-0.0802,0.0185
-0.0800,0.0185
-0.0797,0.0184
-0.0795,0.0183
-0.0792,0.0183
-0.0790,0.0182
-0.0787,0.0181
-0.0785,0.0180
-0.0782,0.0180
-0.0780,0.0179
-0.0777,0.0178
-0.0775,0.0178
-0.0772,0.0177
-0.0770,0.0176
-0.0768,0.0176
-0.0765,0.0175
-0.0763,0.0174
-0.0760,0.0174
-0.0758,0.0173
-0.0755,0.0172
-0.0753,0.0172
-0.0751,0.0171
-0.0748,0.0170
-0.0746,0.0170
-0.0743,0.0169
-0.0741,0.0168
-0.0738,0.0168
-0.0736,0.0167
-0.0733,0.0166
-0.0731,0.0166
-0.0729,0.0165
-0.0726,0.0164
-0.0724,0.0164
-0.0721,0.0163
-0.0719,0.0162
-0.0717,0.0162
-0.0714,0.0161
-0.0712,0.0160
-0.0709,0.0160
-0.0707,0.0159
-0.0705,0.0158
-0.0702,0.0158
-0.0700,0.0157
-0.0697,0.0156
-0.0695,0.0156
-0.0692,0.0155
-0.0690,0.0154
-0.0688,0.0154
-0.0685,0.0153
-0.0683,0.0152
-0.0680,0.0152
-0.0678,0.0151
-0.0676,0.0151
-0.0673,0.0150
-0.0671,0.0149
-0.0668,0.0149
-0.0666,0.0148
-0.0664,0.0147
-0.0661,0.0147
-0.0659,0.0146
-0.0656,0.0145
-0.0654,0.0145
-0.0652,0.0144
-0.0649,0.0143
-0.0647,0.0143
-0.0644,0.0142
-0.0642,0.0142
-0.0639,0.0141
-0.0637,0.0140
-0.0635,0.0140
-0.0632,0.0139
-0.0630,0.0138
-0.0627,0.0138
